num,x,y,temp,RGB
550,22.98267937,75.5426178,17.20000076,#00d0ff
551,22.17528534,74.95640564,17.20000076,#00ccff
552,21.19602776,75.00724792,17.20000076,#00c8ff
553,22.13262177,76.03282166,17.20000076,#00c3ff
554,21.16498947,76.52114868,17.20000076,#00bfff
555,20.71310234,75.80002594,17.20000076,#00bbff
556,19.76098251,75.62569427,17.20000076,#00b7ff
557,20.16606522,76.62152863,17.20000076,#00b2ff
558,19.43430138,77.42618561,17.20000076,#00aeff
559,19.20895576,76.39395905,17.20000076,#00aaff
560,18.06721497,76.62609863,17.20000076,#00a6ff
561,18.59889984,77.39508057,17.20000076,#00a1ff
562,17.84424782,78.20082092,17.20000076,#009dff
563,17.44666862,77.4930191,17.20000076,#0099ff
564,16.31194115,77.38785553,17.20000076,#0095ff
565,16.84045219,78.19093323,17.20000076,#0091ff
566,16.0864563,79.07225037,17.20000076,#008cff
567,15.71804047,78.27603912,17.20000076,#0088ff
568,14.60695171,78.12281799,17.20000076,#0084ff
569,15.06497288,78.91423798,17.20000076,#007fff
570,14.49456501,79.81838226,17.20000076,#007bff
571,14.10831356,78.97170258,17.20000076,#0077ff
572,12.98838615,79.0321579,17.20000076,#0073ff
573,13.58088493,79.70821381,17.20000076,#006eff
574,12.98049927,80.5574646,17.20000076,#006aff
575,12.50039577,79.92990875,17.20000076,#0066ff
576,11.30147934,79.99238586,17.20000076,#0062ff
577,11.9238739,80.88898468,17.20000076,#005eff
578,11.08268261,81.60343933,17.20000076,#0059ff
579,10.8682251,80.87773895,17.20000076,#0055ff
580,9.861793518,80.85371399,17.20000076,#0051ff
581,10.117939,81.79062653,17.20000076,#0048ff
582,9.244771957,82.63964081,17.20000076,#0044ff
583,9.256875992,81.69290161,17.20000076,#0040ff
584,8.169131279,81.78079224,17.20000076,#003bff
585,8.244913101,82.87686157,17.20000076,#0037ff
586,7.259141922,82.385849,17.20000076,#0033ff
587,7.361569881,83.68297577,17.20000076,#002fff
588,6.199559212,82.90399933,17.20000076,#002bff
589,6.293496132,84.3894043,17.20000076,#0026ff
590,5.404245377,83.76319122,17.20000076,#0022ff
